order_id,customer_id,product_id,order_date,quantity,price,updated_at
2-1816,4662,2075,2025-01-03,12,364.95,2026-04-20 11:20:23.848203
2-1817,7302,8404,2025-01-03,10,73.76,2026-04-20 11:20:23.848203
2-1818,8746,9192,2025-01-03,2,467.29,2026-04-20 11:20:23.849321
2-1819,6132,8442,2025-01-03,8,149.19,2026-04-20 11:20:23.849321
2-1820,3068,8737,2025-01-03,14,30.04,2026-04-20 11:20:23.850411
2-1821,2152,9417,2025-01-03,13,259.42,2026-04-20 11:20:23.850411
2-1822,8517,6440,2025-01-03,5,333.75,2026-04-20 11:20:23.851509
2-1823,4571,5308,2025-01-03,20,234.75,2026-04-20 11:20:23.851509
2-1824,7718,371,2025-01-03,14,199.7,2026-04-20 11:20:23.852602
2-1825,9579,1327,2025-01-03,5,492.7,2026-04-20 11:20:23.852602
2-1826,2914,4947,2025-01-03,14,482.52,2026-04-20 11:20:23.854025
2-1827,9303,2843,2025-01-03,2,305.39,2026-04-20 11:20:23.854025
2-1828,1084,9962,2025-01-03,3,368.39,2026-04-20 11:20:23.855111
2-1829,6613,5068,2025-01-03,20,132.01,2026-04-20 11:20:23.855111
2-1830,4224,3776,2025-01-03,13,275.55,2026-04-20 11:20:23.855111
2-1831,3660,9036,2025-01-03,6,281.93,2026-04-20 11:20:23.856698
2-1832,9094,2453,2025-01-03,11,127.46,2026-04-20 11:20:23.856698
2-1833,5931,9054,2025-01-03,14,425.57,2026-04-20 11:20:23.857863
2-1834,2091,3193,2025-01-03,8,268.49,2026-04-20 11:20:23.858448
2-1835,8574,3260,2025-01-03,8,52.65,2026-04-20 11:20:23.858448
2-1836,3376,6500,2025-01-03,18,327.15,2026-04-20 11:20:23.859600
2-1837,764,2810,2025-01-03,8,318.74,2026-04-20 11:20:23.859600
2-1838,2052,6099,2025-01-03,11,483.83,2026-04-20 11:20:23.860692
2-1839,5535,95,2025-01-03,18,53.58,2026-04-20 11:20:23.860692
2-1840,3561,1069,2025-01-03,13,275.53,2026-04-20 11:20:23.861790
2-1841,9990,8743,2025-01-03,3,392.16,2026-04-20 11:20:23.861790
2-1842,1552,5029,2025-01-03,16,90.48,2026-04-20 11:20:23.862888
2-1843,6551,2801,2025-01-03,13,93.06,2026-04-20 11:20:23.862888
2-1844,8133,3936,2025-01-03,9,436.54,2026-04-20 11:20:23.864007
2-1845,6112,557,2025-01-03,14,206.72,2026-04-20 11:20:23.864007
2-1846,4794,4214,2025-01-03,20,239.74,2026-04-20 11:20:23.865095
2-1847,2110,5018,2025-01-03,15,114.04,2026-04-20 11:20:23.865095
2-1848,7743,2561,2025-01-03,18,498.74,2026-04-20 11:20:23.866194
2-1849,5939,6124,2025-01-03,13,136.25,2026-04-20 11:20:23.866194
2-1850,4825,3288,2025-01-03,11,285.97,2026-04-20 11:20:23.867209
2-1851,7116,7349,2025-01-03,17,33.26,2026-04-20 11:20:23.867800
2-1852,1594,4451,2025-01-03,2,120.69,2026-04-20 11:20:23.868883
2-1853,9777,7039,2025-01-03,11,393.13,2026-04-20 11:20:23.868883
2-1854,7123,7626,2025-01-03,4,199.68,2026-04-20 11:20:23.870034
2-1855,5693,5939,2025-01-03,15,113.42,2026-04-20 11:20:23.870034
2-1856,5353,4192,2025-01-03,19,214.13,2026-04-20 11:20:23.871130
2-1857,4129,8166,2025-01-03,19,154.81,2026-04-20 11:20:23.871130
2-1858,8150,2259,2025-01-03,9,285.85,2026-04-20 11:20:23.872157
2-1859,263,1236,2025-01-03,11,230.01,2026-04-20 11:20:23.872157
2-1860,1410,9581,2025-01-03,11,282.04,2026-04-20 11:20:23.873247
2-1861,9912,4825,2025-01-03,6,236.61,2026-04-20 11:20:23.873247
2-1862,3302,5159,2025-01-03,6,446.66,2026-04-20 11:20:23.874340
2-1863,4908,7405,2025-01-03,16,391.37,2026-04-20 11:20:23.874340
2-1864,7850,4115,2025-01-03,7,347.05,2026-04-20 11:20:23.875432
2-1865,801,978,2025-01-03,20,52.24,2026-04-20 11:20:23.875432
2-1866,1793,9101,2025-01-03,13,299.47,2026-04-20 11:20:23.876441
2-1867,707,1005,2025-01-03,18,193.12,2026-04-20 11:20:23.876441
2-1868,6983,6065,2025-01-03,3,499.72,2026-04-20 11:20:23.877545
2-1869,7570,7185,2025-01-03,16,305.03,2026-04-20 11:20:23.878142
2-1870,2255,6433,2025-01-03,10,131.15,2026-04-20 11:20:23.879147
2-1871,449,1516,2025-01-03,7,488.43,2026-04-20 11:20:23.879147
2-1872,4884,862,2025-01-03,14,403.52,2026-04-20 11:20:23.880226
2-1873,9917,8404,2025-01-03,9,73.76,2026-04-20 11:20:23.880226
2-1874,6331,73,2025-01-03,17,322.66,2026-04-20 11:20:23.881311
2-1875,6363,1591,2025-01-03,7,378.67,2026-04-20 11:20:23.881311
2-1876,9445,7570,2025-01-03,10,333.3,2026-04-20 11:20:23.882400
2-1877,688,5511,2025-01-03,2,206.08,2026-04-20 11:20:23.882400
2-1878,9448,4752,2025-01-03,3,449.1,2026-04-20 11:20:23.883494
2-1879,8041,1603,2025-01-03,2,475.9,2026-04-20 11:20:23.884612
2-1880,3811,3476,2025-01-03,12,117.35,2026-04-20 11:20:23.884612
2-1881,56,8540,2025-01-03,1,433.78,2026-04-20 11:20:23.885651
2-1882,1863,2817,2025-01-03,18,265.67,2026-04-20 11:20:23.885651
2-1883,2707,1121,2025-01-03,3,236.39,2026-04-20 11:20:23.886665
2-1884,4219,8942,2025-01-03,7,103.8,2026-04-20 11:20:23.887757
2-1885,676,2121,2025-01-03,17,272.8,2026-04-20 11:20:23.887757
2-1886,7990,7348,2025-01-03,11,229.09,2026-04-20 11:20:23.887757
2-1887,9688,5072,2025-01-03,5,491.74,2026-04-20 11:20:23.889391
2-1888,8423,7297,2025-01-03,16,294.59,2026-04-20 11:20:23.889391
2-1889,2592,5849,2025-01-03,14,215.75,2026-04-20 11:20:23.890503
2-1890,1592,1800,2025-01-03,9,161.7,2026-04-20 11:20:23.890503
2-1891,8434,9960,2025-01-03,12,375.69,2026-04-20 11:20:23.891608
2-1892,6345,4955,2025-01-03,9,126.46,2026-04-20 11:20:23.891608
2-1893,6337,4396,2025-01-03,7,226.47,2026-04-20 11:20:23.892703
2-1894,5396,6589,2025-01-03,18,32.99,2026-04-20 11:20:23.892703
2-1895,1645,6765,2025-01-03,8,334.44,2026-04-20 11:20:23.893819
2-1896,8396,3807,2025-01-03,5,119.57,2026-04-20 11:20:23.893819
2-1897,6614,5436,2025-01-03,16,439.24,2026-04-20 11:20:23.894913
2-1898,1699,922,2025-01-03,12,56.32,2026-04-20 11:20:23.894913
2-1899,2815,1921,2025-01-03,19,123.2,2026-04-20 11:20:23.895933
2-1900,4635,444,2025-01-03,6,271.82,2026-04-20 11:20:23.895933
2-1901,2435,6507,2025-01-03,9,129.32,2026-04-20 11:20:23.897026
2-1902,5498,8347,2025-01-03,9,147.97,2026-04-20 11:20:23.897026
2-1903,190,774,2025-01-03,5,453.17,2026-04-20 11:20:23.898028
2-1904,7672,2140,2025-01-03,1,250.06,2026-04-20 11:20:23.898623
2-1905,5630,2151,2025-01-03,6,484.14,2026-04-20 11:20:23.899737
2-1906,7542,1647,2025-01-03,11,236.62,2026-04-20 11:20:23.899737
2-1907,887,6317,2025-01-03,17,162.27,2026-04-20 11:20:23.900872
2-1908,8794,4640,2025-01-03,9,268.71,2026-04-20 11:20:23.900872
2-1909,1546,4217,2025-01-03,8,74.69,2026-04-20 11:20:23.901958
2-1910,7843,6676,2025-01-03,9,459.57,2026-04-20 11:20:23.901958
2-1911,2645,9268,2025-01-03,14,296.01,2026-04-20 11:20:23.903048
2-1912,7990,1472,2025-01-03,17,130.06,2026-04-20 11:20:23.903048
2-1913,5841,6168,2025-01-03,18,88.05,2026-04-20 11:20:23.904152
2-1914,2034,1370,2025-01-03,2,67.36,2026-04-20 11:20:23.904152
2-1915,4363,144,2025-01-03,16,15.44,2026-04-20 11:20:23.905243
2-1916,8190,3081,2025-01-03,5,11.64,2026-04-20 11:20:23.905243
2-1917,5080,4541,2025-01-03,20,426.87,2026-04-20 11:20:23.906365
2-1918,4464,877,2025-01-03,9,148.01,2026-04-20 11:20:23.906365
2-1919,8057,6757,2025-01-03,3,428.75,2026-04-20 11:20:23.907451
2-1920,2081,7424,2025-01-03,16,161.07,2026-04-20 11:20:23.907451
2-1921,4748,1736,2025-01-03,7,329.79,2026-04-20 11:20:23.908450
2-1922,5522,7818,2025-01-03,6,29.51,2026-04-20 11:20:23.909034
2-1923,191,5869,2025-01-03,20,192.83,2026-04-20 11:20:23.909034
2-1924,9316,2013,2025-01-03,1,498.58,2026-04-20 11:20:23.910123
2-1925,7810,9552,2025-01-03,2,29.73,2026-04-20 11:20:23.910123
2-1926,6081,428,2025-01-03,10,14.2,2026-04-20 11:20:23.911266
2-1927,1620,3593,2025-01-03,10,338.2,2026-04-20 11:20:23.911266
2-1928,951,8184,2025-01-03,13,11.84,2026-04-20 11:20:23.912291
2-1929,8998,2448,2025-01-03,11,218.93,2026-04-20 11:20:23.912882
2-1930,6074,7671,2025-01-03,2,273.55,2026-04-20 11:20:23.912882
2-1931,1573,4129,2025-01-03,13,365.25,2026-04-20 11:20:23.913989
2-1932,8685,7961,2025-01-03,2,269.59,2026-04-20 11:20:23.913989
2-1933,9802,9421,2025-01-03,11,169.11,2026-04-20 11:20:23.915226
2-1934,4448,2328,2025-01-03,20,237.93,2026-04-20 11:20:23.915226
2-1935,3598,1288,2025-01-03,16,122.45,2026-04-20 11:20:23.916317
2-1936,6226,7555,2025-01-03,7,421.78,2026-04-20 11:20:23.916317
2-1937,9424,4961,2025-01-03,3,90.92,2026-04-20 11:20:23.917406
2-1938,9973,340,2025-01-03,9,297.81,2026-04-20 11:20:23.917406
2-1939,183,6042,2025-01-03,16,270.25,2026-04-20 11:20:23.917406
2-1940,1944,5001,2025-01-03,5,373.07,2026-04-20 11:20:23.918994
2-1941,1715,6136,2025-01-03,16,160.66,2026-04-20 11:20:23.918994
2-1942,2056,7451,2025-01-03,6,309.74,2026-04-20 11:20:23.918994
2-1943,1225,9652,2025-01-03,10,346.26,2026-04-20 11:20:23.920604
2-1944,3289,4079,2025-01-03,11,335.88,2026-04-20 11:20:23.920604
2-1945,1989,196,2025-01-03,7,95.99,2026-04-20 11:20:23.921705
2-1946,6623,6632,2025-01-03,15,107.71,2026-04-20 11:20:23.921705
2-1947,42,3316,2025-01-03,5,218.24,2026-04-20 11:20:23.922806
2-1948,2182,7062,2025-01-03,3,333.69,2026-04-20 11:20:23.922806
2-1949,6165,9577,2025-01-03,7,457.08,2026-04-20 11:20:23.923919
2-1950,8599,530,2025-01-03,6,117.88,2026-04-20 11:20:23.923919
2-1951,9695,6462,2025-01-03,1,438.31,2026-04-20 11:20:23.925020
2-1952,8316,8544,2025-01-03,2,426.0,2026-04-20 11:20:23.925020
2-1953,5297,626,2025-01-03,19,181.51,2026-04-20 11:20:23.926111
2-1954,9359,2555,2025-01-03,2,377.23,2026-04-20 11:20:23.926111
2-1955,9439,5420,2025-01-03,10,155.58,2026-04-20 11:20:23.927202
2-1956,1466,9626,2025-01-03,2,390.9,2026-04-20 11:20:23.927202
2-1957,5132,8943,2025-01-03,4,125.61,2026-04-20 11:20:23.928293
2-1958,1968,3800,2025-01-03,6,395.55,2026-04-20 11:20:23.929304
2-1959,6723,8981,2025-01-03,3,25.65,2026-04-20 11:20:23.929811
2-1960,6239,6331,2025-01-03,14,259.17,2026-04-20 11:20:23.930818
2-1961,7432,8742,2025-01-03,18,376.58,2026-04-20 11:20:23.930818
2-1962,9713,1065,2025-01-03,3,32.81,2026-04-20 11:20:23.931835
2-1963,619,4178,2025-01-03,2,346.55,2026-04-20 11:20:23.931835
2-1964,953,3780,2025-01-03,16,113.52,2026-04-20 11:20:23.931835
2-1965,8782,1703,2025-01-03,2,59.31,2026-04-20 11:20:23.933220
2-1966,3257,209,2025-01-03,9,204.81,2026-04-20 11:20:23.933220
2-1967,8347,1711,2025-01-03,8,59.53,2026-04-20 11:20:23.934676
2-1968,9045,3646,2025-01-03,6,261.91,2026-04-20 11:20:23.934676
2-1969,7270,5846,2025-01-03,17,248.26,2026-04-20 11:20:23.935857
2-1970,4443,4929,2025-01-03,2,304.64,2026-04-20 11:20:23.935857
2-1971,6505,823,2025-01-03,12,215.18,2026-04-20 11:20:23.936801
2-1972,506,5067,2025-01-03,15,94.54,2026-04-20 11:20:23.937813
2-1973,9482,8520,2025-01-03,10,268.0,2026-04-20 11:20:23.937813
2-1974,7644,620,2025-01-03,10,311.97,2026-04-20 11:20:23.938887
2-1975,8533,6258,2025-01-03,17,39.9,2026-04-20 11:20:23.939394
2-1976,6350,777,2025-01-03,9,52.76,2026-04-20 11:20:23.939903
2-1977,9499,3086,2025-01-03,2,421.69,2026-04-20 11:20:23.940907
2-1978,7721,9305,2025-01-03,6,422.45,2026-04-20 11:20:23.941414
2-1979,9515,1269,2025-01-03,17,319.5,2026-04-20 11:20:23.941414
2-1980,4665,3680,2025-01-03,13,414.76,2026-04-20 11:20:23.942417
2-1981,2741,9767,2025-01-03,18,129.28,2026-04-20 11:20:23.942417
2-1982,6688,5828,2025-01-03,19,212.11,2026-04-20 11:20:23.943417
2-1983,9561,8589,2025-01-03,11,171.11,2026-04-20 11:20:23.943417
2-1984,3152,8914,2025-01-03,3,366.48,2026-04-20 11:20:23.944810
2-1985,2022,9292,2025-01-03,14,470.44,2026-04-20 11:20:23.944810
2-1986,5434,4699,2025-01-03,14,78.07,2026-04-20 11:20:23.946112
2-1987,3066,4660,2025-01-03,3,425.45,2026-04-20 11:20:23.946112
2-1988,9622,8439,2025-01-03,2,72.88,2026-04-20 11:20:23.947245
2-1989,5050,7233,2025-01-03,7,438.17,2026-04-20 11:20:23.947245
2-1990,9093,4075,2025-01-03,6,215.29,2026-04-20 11:20:23.948344
2-1991,8632,7599,2025-01-03,18,307.1,2026-04-20 11:20:23.948344
2-1992,3972,6172,2025-01-03,5,372.84,2026-04-20 11:20:23.949442
2-1993,1256,7050,2025-01-03,12,431.71,2026-04-20 11:20:23.950443
2-1994,9932,7613,2025-01-03,13,416.94,2026-04-20 11:20:23.951048
2-1995,1519,9378,2025-01-03,10,253.5,2026-04-20 11:20:23.951048
2-1996,2876,3247,2025-01-03,9,10.74,2026-04-20 11:20:23.952159
2-1997,9811,5426,2025-01-03,12,364.73,2026-04-20 11:20:23.952159
2-1998,7757,5002,2025-01-03,5,439.72,2026-04-20 11:20:23.953281
2-1999,1172,3355,2025-01-03,7,467.78,2026-04-20 11:20:23.953281
2-2000,9316,1040,2025-01-03,2,131.29,2026-04-20 11:20:23.954381
2-2001,8924,349,2025-01-03,19,496.9,2026-04-20 11:20:23.954381
2-2002,1978,6258,2025-01-03,8,39.9,2026-04-20 11:20:23.955480
2-2003,9138,3547,2025-01-03,19,417.94,2026-04-20 11:20:23.955480
2-2004,1010,5591,2025-01-03,19,176.91,2026-04-20 11:20:23.956588
2-2005,6665,2735,2025-01-03,3,232.69,2026-04-20 11:20:23.956588
2-2006,7774,3062,2025-01-03,16,59.73,2026-04-20 11:20:23.957691
2-2007,9156,7493,2025-01-03,6,455.89,2026-04-20 11:20:23.957691
2-2008,12,7537,2025-01-03,6,293.19,2026-04-20 11:20:23.958792
2-2009,7270,889,2025-01-03,13,352.39,2026-04-20 11:20:23.958792
2-2010,2811,6389,2025-01-03,16,118.4,2026-04-20 11:20:23.959808
2-2011,2046,1520,2025-01-03,13,47.75,2026-04-20 11:20:23.960837
2-2012,3564,1778,2025-01-03,20,200.58,2026-04-20 11:20:23.961358
2-2013,8758,7672,2025-01-03,16,161.11,2026-04-20 11:20:23.961358
2-2014,7530,6150,2025-01-03,10,429.11,2026-04-20 11:20:23.962372
2-2015,8014,5727,2025-01-03,6,279.75,2026-04-20 11:20:23.962372
2-2016,6833,5795,2025-01-03,5,33.08,2026-04-20 11:20:23.963469
2-2017,8506,325,2025-01-03,15,429.66,2026-04-20 11:20:23.963469
2-2018,1800,5283,2025-01-03,7,190.07,2026-04-20 11:20:23.964567
2-2019,4978,2692,2025-01-03,17,199.98,2026-04-20 11:20:23.964567
2-2020,6666,3147,2025-01-03,6,81.66,2026-04-20 11:20:23.965675
2-2021,252,8891,2025-01-03,4,380.72,2026-04-20 11:20:23.965675
2-2022,6326,5369,2025-01-03,12,21.51,2026-04-20 11:20:23.966789
2-2023,5402,9149,2025-01-03,7,345.69,2026-04-20 11:20:23.966789
2-2024,8219,2338,2025-01-03,11,365.76,2026-04-20 11:20:23.967890
2-2025,2822,2706,2025-01-03,11,255.35,2026-04-20 11:20:23.967890
2-2026,713,8252,2025-01-03,9,306.07,2026-04-20 11:20:23.968990
2-2027,7847,9131,2025-01-03,10,159.98,2026-04-20 11:20:23.970108
2-2028,4487,6018,2025-01-03,10,308.67,2026-04-20 11:20:23.970108
2-2029,378,3407,2025-01-03,18,479.26,2026-04-20 11:20:23.971036
2-2030,1983,6820,2025-01-03,15,463.06,2026-04-20 11:20:23.971634
2-2031,9063,7427,2025-01-03,19,130.38,2026-04-20 11:20:23.971634
2-2032,6192,1042,2025-01-03,9,303.77,2026-04-20 11:20:23.972957
2-2033,9388,3485,2025-01-03,17,297.19,2026-04-20 11:20:23.972957
2-2034,6331,1246,2025-01-03,10,347.6,2026-04-20 11:20:23.974046
2-2035,8645,23,2025-01-03,1,279.43,2026-04-20 11:20:23.974046
2-2036,3084,3427,2025-01-03,17,115.96,2026-04-20 11:20:23.975148
2-2037,2698,3256,2025-01-03,16,215.12,2026-04-20 11:20:23.975148
2-2038,271,3624,2025-01-03,14,281.15,2026-04-20 11:20:23.976246
2-2039,7624,1619,2025-01-03,17,52.54,2026-04-20 11:20:23.976246
2-2040,5178,2813,2025-01-03,9,496.16,2026-04-20 11:20:23.977512
2-2041,6511,3006,2025-01-03,7,101.89,2026-04-20 11:20:23.977512
2-2042,3381,7848,2025-01-03,6,295.34,2026-04-20 11:20:23.978606
2-2043,5396,4174,2025-01-03,10,307.36,2026-04-20 11:20:23.978606
2-2044,9427,6488,2025-01-03,3,285.72,2026-04-20 11:20:23.979697
2-2045,805,8531,2025-01-03,13,246.98,2026-04-20 11:20:23.979697
2-2046,3865,570,2025-01-03,7,341.25,2026-04-20 11:20:23.980789
2-2047,572,9469,2025-01-03,5,484.8,2026-04-20 11:20:23.980789
2-2048,8717,140,2025-01-03,18,166.34,2026-04-20 11:20:23.980789
2-2049,5629,7013,2025-01-03,9,495.84,2026-04-20 11:20:23.982378
2-2050,1072,6421,2025-01-03,17,78.19,2026-04-20 11:20:23.982378
2-2051,3639,8612,2025-01-03,17,96.87,2026-04-20 11:20:23.983708
2-2052,9422,4969,2025-01-03,2,154.01,2026-04-20 11:20:23.983708
2-2053,1378,5390,2025-01-03,2,437.47,2026-04-20 11:20:23.984800
2-2054,6919,722,2025-01-03,13,53.39,2026-04-20 11:20:23.984800
2-2055,8770,9699,2025-01-03,19,399.86,2026-04-20 11:20:23.985898
2-2056,7513,3442,2025-01-03,16,77.58,2026-04-20 11:20:23.985898
2-2057,7719,8381,2025-01-03,11,418.06,2026-04-20 11:20:23.986993
2-2058,1168,9363,2025-01-03,12,88.81,2026-04-20 11:20:23.986993
2-2059,6308,2095,2025-01-03,7,471.26,2026-04-20 11:20:23.988090
2-2060,9369,4214,2025-01-03,3,239.74,2026-04-20 11:20:23.988090
2-2061,9483,5400,2025-01-03,1,242.26,2026-04-20 11:20:23.989192
2-2062,4918,8659,2025-01-03,13,306.89,2026-04-20 11:20:23.989192
2-2063,9109,1456,2025-01-03,7,91.76,2026-04-20 11:20:23.990295
2-2064,7037,7445,2025-01-03,5,76.1,2026-04-20 11:20:23.990295
2-2065,4520,813,2025-01-03,6,391.24,2026-04-20 11:20:23.991391
2-2066,9766,3689,2025-01-03,3,160.87,2026-04-20 11:20:23.991391
2-2067,700,4989,2025-01-03,6,294.85,2026-04-20 11:20:23.991391
2-2068,2829,880,2025-01-03,13,442.86,2026-04-20 11:20:23.992900
2-2069,4032,6060,2025-01-03,9,174.49,2026-04-20 11:20:23.992900
2-2070,4307,9222,2025-01-03,18,483.99,2026-04-20 11:20:23.993998
2-2071,8100,4313,2025-01-03,16,296.86,2026-04-20 11:20:23.994998
2-2072,9572,6104,2025-01-03,20,247.1,2026-04-20 11:20:23.994998
2-2073,1961,2907,2025-01-03,1,332.02,2026-04-20 11:20:23.995998
2-2074,804,4828,2025-01-03,17,217.31,2026-04-20 11:20:23.995998
2-2075,3737,7180,2025-01-03,3,382.79,2026-04-20 11:20:23.996998
2-2076,9570,6280,2025-01-03,1,184.85,2026-04-20 11:20:23.996998
2-2077,9662,7495,2025-01-03,8,298.2,2026-04-20 11:20:23.997998
2-2078,2109,4144,2025-01-03,13,224.38,2026-04-20 11:20:23.998997
2-2079,586,7376,2025-01-03,16,485.56,2026-04-20 11:20:23.998997
2-2080,615,1695,2025-01-03,7,309.62,2026-04-20 11:20:23.999997
2-2081,2181,19,2025-01-03,17,263.03,2026-04-20 11:20:23.999997
2-2082,1493,3847,2025-01-03,1,120.13,2026-04-20 11:20:24.000997
2-2083,7331,9074,2025-01-03,4,162.86,2026-04-20 11:20:24.000997
2-2084,7603,9748,2025-01-03,8,21.33,2026-04-20 11:20:24.001997
2-2085,8352,1012,2025-01-03,6,56.97,2026-04-20 11:20:24.002997
2-2086,7442,5803,2025-01-03,10,465.07,2026-04-20 11:20:24.003503
2-2087,446,3984,2025-01-03,7,193.31,2026-04-20 11:20:24.003503
2-2088,8694,8732,2025-01-03,14,202.26,2026-04-20 11:20:24.003503
2-2089,2713,5453,2025-01-03,9,86.53,2026-04-20 11:20:24.004781
2-2090,2919,1998,2025-01-03,4,165.36,2026-04-20 11:20:24.004781
2-2091,7250,5661,2025-01-03,20,376.85,2026-04-20 11:20:24.005866
2-2092,2871,479,2025-01-03,13,435.39,2026-04-20 11:20:24.005866
2-2093,7180,2169,2025-01-03,20,45.14,2026-04-20 11:20:24.006956
2-2094,3832,4662,2025-01-03,16,452.93,2026-04-20 11:20:24.008198
2-2095,6253,9417,2025-01-03,3,259.42,2026-04-20 11:20:24.008198
2-2096,6768,6538,2025-01-03,10,489.11,2026-04-20 11:20:24.009287
2-2097,2313,234,2025-01-03,15,325.58,2026-04-20 11:20:24.009287
2-2098,9087,600,2025-01-03,7,359.37,2026-04-20 11:20:24.010385
2-2099,8022,7537,2025-01-03,14,293.19,2026-04-20 11:20:24.010385
2-2100,6867,6226,2025-01-03,5,55.96,2026-04-20 11:20:24.011475
2-2101,5819,89,2025-01-03,10,424.24,2026-04-20 11:20:24.012393
2-2102,5720,6899,2025-01-03,16,298.03,2026-04-20 11:20:24.012937
2-2103,8710,6706,2025-01-03,11,48.98,2026-04-20 11:20:24.013524
2-2104,8676,5811,2025-01-03,9,449.48,2026-04-20 11:20:24.014115
2-2105,5356,6519,2025-01-03,1,348.16,2026-04-20 11:20:24.014115
2-2106,9918,9033,2025-01-03,15,35.88,2026-04-20 11:20:24.015221
2-2107,590,1371,2025-01-03,12,342.39,2026-04-20 11:20:24.015221
2-2108,4848,1058,2025-01-03,16,495.16,2026-04-20 11:20:24.016316
2-2109,5846,56,2025-01-03,15,202.02,2026-04-20 11:20:24.016316
2-2110,5385,3983,2025-01-03,17,240.28,2026-04-20 11:20:24.017411
2-2111,1409,3953,2025-01-03,15,301.33,2026-04-20 11:20:24.017411
2-2112,2339,4133,2025-01-03,1,153.58,2026-04-20 11:20:24.018502
2-2113,7408,3888,2025-01-03,2,132.84,2026-04-20 11:20:24.018502
2-2114,9808,5057,2025-01-03,1,477.32,2026-04-20 11:20:24.019591
2-2115,1169,2031,2025-01-03,19,45.05,2026-04-20 11:20:24.019591
2-2116,5452,622,2025-01-03,2,302.49,2026-04-20 11:20:24.020682
2-2117,4864,7903,2025-01-03,7,402.96,2026-04-20 11:20:24.020682
2-2118,4877,4777,2025-01-03,8,353.56,2026-04-20 11:20:24.021769
2-2119,1015,3314,2025-01-03,17,467.53,2026-04-20 11:20:24.021769
2-2120,2898,9333,2025-01-03,5,27.78,2026-04-20 11:20:24.022864
2-2121,3413,3925,2025-01-03,18,458.09,2026-04-20 11:20:24.023832
2-2122,175,6829,2025-01-03,18,269.74,2026-04-20 11:20:24.024430
2-2123,7244,5765,2025-01-03,20,411.11,2026-04-20 11:20:24.024430
2-2124,9826,6707,2025-01-03,12,260.51,2026-04-20 11:20:24.025527
2-2125,3598,3948,2025-01-03,9,438.9,2026-04-20 11:20:24.025527
2-2126,4824,3702,2025-01-03,14,78.34,2026-04-20 11:20:24.026618
2-2127,4664,4153,2025-01-03,13,271.94,2026-04-20 11:20:24.026618
2-2128,5997,4983,2025-01-03,10,28.19,2026-04-20 11:20:24.027711
2-2129,161,9648,2025-01-03,1,87.7,2026-04-20 11:20:24.027711
2-2130,5321,6082,2025-01-03,20,191.87,2026-04-20 11:20:24.028823
2-2131,6113,7561,2025-01-03,10,206.75,2026-04-20 11:20:24.028823
2-2132,8004,2236,2025-01-03,17,58.54,2026-04-20 11:20:24.029914
2-2133,8846,1018,2025-01-03,14,278.67,2026-04-20 11:20:24.029914
2-2134,5386,2363,2025-01-03,20,16.33,2026-04-20 11:20:24.031001
2-2135,8816,8627,2025-01-03,1,106.42,2026-04-20 11:20:24.031001
2-2136,1212,2883,2025-01-03,14,456.69,2026-04-20 11:20:24.032091
2-2137,9028,7786,2025-01-03,17,261.17,2026-04-20 11:20:24.032091
2-2138,9981,251,2025-01-03,8,203.65,2026-04-20 11:20:24.033199
2-2139,1600,9411,2025-01-03,10,399.23,2026-04-20 11:20:24.033199
2-2140,1786,2768,2025-01-03,12,331.49,2026-04-20 11:20:24.034198
2-2141,6082,7110,2025-01-03,17,258.93,2026-04-20 11:20:24.034793
2-2142,16,5231,2025-01-03,20,143.9,2026-04-20 11:20:24.034793
2-2143,8704,9829,2025-01-03,20,133.62,2026-04-20 11:20:24.035895
2-2144,4484,5425,2025-01-03,13,452.57,2026-04-20 11:20:24.035895
2-2145,2170,9220,2025-01-03,11,14.52,2026-04-20 11:20:24.036996
2-2146,7006,8631,2025-01-03,10,228.97,2026-04-20 11:20:24.036996
2-2147,8773,2193,2025-01-03,6,291.32,2026-04-20 11:20:24.038089
2-2148,5842,4100,2025-01-03,6,337.23,2026-04-20 11:20:24.039327
2-2149,764,1593,2025-01-03,5,144.29,2026-04-20 11:20:24.039327
2-2150,2799,6871,2025-01-03,5,202.09,2026-04-20 11:20:24.040412
2-2151,4855,1143,2025-01-03,7,290.44,2026-04-20 11:20:24.040412
2-2152,4367,5757,2025-01-03,17,371.59,2026-04-20 11:20:24.041498
2-2153,2587,3190,2025-01-03,1,267.96,2026-04-20 11:20:24.041498
2-2154,7682,9570,2025-01-03,16,73.88,2026-04-20 11:20:24.042585
2-2155,7374,8285,2025-01-03,16,227.68,2026-04-20 11:20:24.042585
2-2156,1684,6924,2025-01-03,6,81.05,2026-04-20 11:20:24.043693
2-2157,1195,3505,2025-01-03,15,390.37,2026-04-20 11:20:24.043693
2-2158,5763,1740,2025-01-03,8,19.31,2026-04-20 11:20:24.044720
2-2159,6059,8135,2025-01-03,1,343.39,2026-04-20 11:20:24.045320
2-2160,9638,5336,2025-01-03,16,82.59,2026-04-20 11:20:24.045320
2-2161,1864,605,2025-01-03,6,235.84,2026-04-20 11:20:24.046420
2-2162,1070,4724,2025-01-03,16,336.99,2026-04-20 11:20:24.046420
2-2163,4297,6226,2025-01-03,14,55.96,2026-04-20 11:20:24.047505
2-2164,9462,4986,2025-01-03,11,458.61,2026-04-20 11:20:24.047505
2-2165,1839,5469,2025-01-03,18,441.37,2026-04-20 11:20:24.048594
2-2166,5238,1940,2025-01-03,14,195.0,2026-04-20 11:20:24.048594
