order_id,customer_id,product_id,order_date,quantity,price,updated_at
3-2311,832,2607,2025-01-04,13,218.88,2026-04-20 11:20:30.047568
3-2312,1854,2243,2025-01-04,9,494.94,2026-04-20 11:20:30.047568
3-2313,3291,149,2025-01-04,12,187.33,2026-04-20 11:20:30.047568
3-2314,1227,3650,2025-01-04,2,97.17,2026-04-20 11:20:30.049173
3-2315,5136,9782,2025-01-04,2,115.69,2026-04-20 11:20:30.049173
3-2316,5417,1014,2025-01-04,12,92.13,2026-04-20 11:20:30.050282
3-2317,7413,1529,2025-01-04,13,216.21,2026-04-20 11:20:30.051218
3-2318,5570,1424,2025-01-04,2,268.72,2026-04-20 11:20:30.051826
3-2319,6195,4213,2025-01-04,1,29.84,2026-04-20 11:20:30.051826
3-2320,8147,8884,2025-01-04,14,373.95,2026-04-20 11:20:30.052916
3-2321,5147,5763,2025-01-04,8,316.47,2026-04-20 11:20:30.053934
3-2322,6179,3595,2025-01-04,7,192.61,2026-04-20 11:20:30.053934
3-2323,151,7387,2025-01-04,3,422.62,2026-04-20 11:20:30.054938
3-2324,6651,8053,2025-01-04,5,257.39,2026-04-20 11:20:30.056299
3-2325,6893,1385,2025-01-04,1,365.78,2026-04-20 11:20:30.056299
3-2326,2181,1732,2025-01-04,18,473.09,2026-04-20 11:20:30.057302
3-2327,8853,6828,2025-01-04,11,101.83,2026-04-20 11:20:30.058304
3-2328,3799,8182,2025-01-04,3,454.52,2026-04-20 11:20:30.059304
3-2329,4643,4984,2025-01-04,2,210.49,2026-04-20 11:20:30.059304
3-2330,9573,4101,2025-01-04,6,271.26,2026-04-20 11:20:30.060676
3-2331,4739,9771,2025-01-04,17,147.28,2026-04-20 11:20:30.060676
3-2332,1399,2162,2025-01-04,11,223.52,2026-04-20 11:20:30.062193
3-2333,4559,1652,2025-01-04,19,216.12,2026-04-20 11:20:30.063201
3-2334,740,7740,2025-01-04,18,407.25,2026-04-20 11:20:30.064201
3-2335,7419,3823,2025-01-04,12,292.42,2026-04-20 11:20:30.064201
3-2336,1817,9959,2025-01-04,9,384.23,2026-04-20 11:20:30.065200
3-2337,471,5014,2025-01-04,11,217.74,2026-04-20 11:20:30.066200
3-2338,685,1454,2025-01-04,19,167.4,2026-04-20 11:20:30.067201
3-2339,1,1896,2025-01-04,5,369.78,2026-04-20 11:20:30.068201
3-2340,3558,667,2025-01-04,9,168.29,2026-04-20 11:20:30.068201
3-2341,6397,4483,2025-01-04,15,367.19,2026-04-20 11:20:30.069709
3-2342,6092,8620,2025-01-04,11,301.29,2026-04-20 11:20:30.069709
3-2343,3441,6282,2025-01-04,19,336.34,2026-04-20 11:20:30.070954
3-2344,2637,3827,2025-01-04,11,235.13,2026-04-20 11:20:30.071962
3-2345,7134,2436,2025-01-04,14,246.96,2026-04-20 11:20:30.071962
3-2346,460,2251,2025-01-04,5,220.65,2026-04-20 11:20:30.072979
3-2347,8012,1603,2025-01-04,1,475.9,2026-04-20 11:20:30.073980
3-2348,992,9448,2025-01-04,6,487.32,2026-04-20 11:20:30.074980
3-2349,1455,2220,2025-01-04,14,496.63,2026-04-20 11:20:30.074980
3-2350,7423,8876,2025-01-04,4,474.02,2026-04-20 11:20:30.076188
3-2351,6401,8,2025-01-04,9,267.64,2026-04-20 11:20:30.077194
3-2352,8238,6237,2025-01-04,18,450.31,2026-04-20 11:20:30.078194
3-2353,9883,6418,2025-01-04,4,17.57,2026-04-20 11:20:30.078194
3-2354,3018,6077,2025-01-04,19,276.58,2026-04-20 11:20:30.079195
3-2355,4176,3677,2025-01-04,17,374.45,2026-04-20 11:20:30.079195
3-2356,9385,1536,2025-01-04,8,30.35,2026-04-20 11:20:30.080194
3-2357,2192,6988,2025-01-04,4,206.01,2026-04-20 11:20:30.080702
3-2358,5891,4943,2025-01-04,12,372.41,2026-04-20 11:20:30.080702
3-2359,7097,1033,2025-01-04,5,82.49,2026-04-20 11:20:30.082209
3-2360,4831,1947,2025-01-04,16,303.89,2026-04-20 11:20:30.082209
3-2361,6075,8786,2025-01-04,16,420.77,2026-04-20 11:20:30.083226
3-2362,9484,9238,2025-01-04,2,53.32,2026-04-20 11:20:30.084227
3-2363,3463,6601,2025-01-04,19,253.25,2026-04-20 11:20:30.085327
3-2364,6740,2343,2025-01-04,4,88.21,2026-04-20 11:20:30.086327
3-2365,8172,2479,2025-01-04,13,40.6,2026-04-20 11:20:30.086327
3-2366,1075,5598,2025-01-04,2,194.84,2026-04-20 11:20:30.087327
3-2367,6589,1253,2025-01-04,20,90.65,2026-04-20 11:20:30.088327
3-2368,7536,8578,2025-01-04,17,363.09,2026-04-20 11:20:30.088327
3-2369,9748,6173,2025-01-04,7,28.38,2026-04-20 11:20:30.089327
3-2370,1408,2761,2025-01-04,20,378.71,2026-04-20 11:20:30.090326
3-2371,5270,6666,2025-01-04,18,379.76,2026-04-20 11:20:30.090833
3-2372,9671,7496,2025-01-04,20,91.86,2026-04-20 11:20:30.090833
3-2373,3956,6275,2025-01-04,6,326.86,2026-04-20 11:20:30.092420
3-2374,1562,3876,2025-01-04,17,157.94,2026-04-20 11:20:30.092420
3-2375,1328,9969,2025-01-04,4,412.89,2026-04-20 11:20:30.093558
3-2376,2803,9621,2025-01-04,16,397.53,2026-04-20 11:20:30.094566
3-2377,1578,4764,2025-01-04,8,97.92,2026-04-20 11:20:30.094566
3-2378,4585,1765,2025-01-04,3,328.54,2026-04-20 11:20:30.095595
3-2379,7109,8318,2025-01-04,14,220.04,2026-04-20 11:20:30.096594
3-2380,1930,3159,2025-01-04,19,471.35,2026-04-20 11:20:30.096594
3-2381,2697,6229,2025-01-04,12,29.16,2026-04-20 11:20:30.098010
3-2382,6865,3764,2025-01-04,19,343.68,2026-04-20 11:20:30.099122
3-2383,5650,7148,2025-01-04,10,146.2,2026-04-20 11:20:30.099122
3-2384,7911,190,2025-01-04,6,245.59,2026-04-20 11:20:30.099122
3-2385,4541,7158,2025-01-04,7,112.3,2026-04-20 11:20:30.100689
3-2386,6530,1262,2025-01-04,6,283.85,2026-04-20 11:20:30.100689
3-2387,7053,7735,2025-01-04,5,163.31,2026-04-20 11:20:30.101817
3-2388,250,9083,2025-01-04,3,111.9,2026-04-20 11:20:30.102825
3-2389,9798,1346,2025-01-04,19,363.15,2026-04-20 11:20:30.103425
3-2390,8985,1406,2025-01-04,1,26.39,2026-04-20 11:20:30.103425
3-2391,6334,5950,2025-01-04,18,29.29,2026-04-20 11:20:30.104528
3-2392,5823,1157,2025-01-04,18,69.18,2026-04-20 11:20:30.104528
3-2393,5815,8955,2025-01-04,9,184.53,2026-04-20 11:20:30.105631
3-2394,825,1755,2025-01-04,8,309.47,2026-04-20 11:20:30.105631
3-2395,4971,8955,2025-01-04,17,184.53,2026-04-20 11:20:30.106780
3-2396,175,1333,2025-01-04,3,463.42,2026-04-20 11:20:30.106780
3-2397,3563,3845,2025-01-04,20,288.64,2026-04-20 11:20:30.107886
3-2398,4746,4238,2025-01-04,13,199.51,2026-04-20 11:20:30.107886
3-2399,475,4774,2025-01-04,9,335.7,2026-04-20 11:20:30.108996
3-2400,9330,934,2025-01-04,5,352.65,2026-04-20 11:20:30.108996
3-2401,1418,3904,2025-01-04,9,123.94,2026-04-20 11:20:30.110112
3-2402,8097,6201,2025-01-04,18,436.19,2026-04-20 11:20:30.111103
3-2403,8530,480,2025-01-04,11,234.3,2026-04-20 11:20:30.111715
3-2404,5825,2978,2025-01-04,20,303.55,2026-04-20 11:20:30.111715
3-2405,4719,4684,2025-01-04,11,223.96,2026-04-20 11:20:30.111715
3-2406,8918,698,2025-01-04,15,159.29,2026-04-20 11:20:30.113313
3-2407,9649,7453,2025-01-04,15,317.55,2026-04-20 11:20:30.113313
3-2408,6329,3900,2025-01-04,4,315.45,2026-04-20 11:20:30.114418
3-2409,8297,8828,2025-01-04,1,53.08,2026-04-20 11:20:30.114418
3-2410,1439,6881,2025-01-04,2,346.91,2026-04-20 11:20:30.115526
3-2411,1732,7586,2025-01-04,20,150.41,2026-04-20 11:20:30.115526
3-2412,9361,2220,2025-01-04,9,496.63,2026-04-20 11:20:30.116635
3-2413,4519,8394,2025-01-04,9,33.18,2026-04-20 11:20:30.116635
3-2414,7706,3901,2025-01-04,2,426.17,2026-04-20 11:20:30.117738
3-2415,6821,8390,2025-01-04,10,56.92,2026-04-20 11:20:30.118748
3-2416,8764,4102,2025-01-04,5,342.78,2026-04-20 11:20:30.118748
3-2417,5232,5448,2025-01-04,9,373.95,2026-04-20 11:20:30.119747
3-2418,7929,4790,2025-01-04,11,56.81,2026-04-20 11:20:30.120253
3-2419,363,9273,2025-01-04,7,406.19,2026-04-20 11:20:30.120253
3-2420,3050,692,2025-01-04,14,114.33,2026-04-20 11:20:30.120253
3-2421,3342,9297,2025-01-04,9,195.12,2026-04-20 11:20:30.121758
3-2422,6867,6284,2025-01-04,16,84.6,2026-04-20 11:20:30.122946
3-2423,7340,8496,2025-01-04,5,277.41,2026-04-20 11:20:30.123453
3-2424,6694,1472,2025-01-04,6,130.06,2026-04-20 11:20:30.124467
3-2425,7877,833,2025-01-04,8,350.74,2026-04-20 11:20:30.124467
3-2426,1565,1028,2025-01-04,3,64.43,2026-04-20 11:20:30.125473
3-2427,3237,4690,2025-01-04,10,332.92,2026-04-20 11:20:30.126490
3-2428,7369,6559,2025-01-04,17,406.3,2026-04-20 11:20:30.126490
3-2429,4106,1802,2025-01-04,16,79.93,2026-04-20 11:20:30.127507
3-2430,2525,1161,2025-01-04,13,222.14,2026-04-20 11:20:30.127507
3-2431,3311,6002,2025-01-04,3,98.48,2026-04-20 11:20:30.128519
3-2432,8804,3807,2025-01-04,19,119.57,2026-04-20 11:20:30.129562
3-2433,1275,5690,2025-01-04,6,302.22,2026-04-20 11:20:30.129562
3-2434,7419,7587,2025-01-04,13,471.36,2026-04-20 11:20:30.130614
3-2435,4941,3683,2025-01-04,9,416.0,2026-04-20 11:20:30.130614
3-2436,5516,6606,2025-01-04,9,347.26,2026-04-20 11:20:30.132167
3-2437,8313,9732,2025-01-04,4,68.16,2026-04-20 11:20:30.132167
3-2438,7468,2830,2025-01-04,4,75.57,2026-04-20 11:20:30.133808
3-2439,8395,3213,2025-01-04,17,474.01,2026-04-20 11:20:30.133808
3-2440,3609,7281,2025-01-04,14,468.79,2026-04-20 11:20:30.134902
3-2441,9229,6846,2025-01-04,3,371.42,2026-04-20 11:20:30.134902
3-2442,6192,2876,2025-01-04,7,216.28,2026-04-20 11:20:30.135998
3-2443,9729,3819,2025-01-04,3,82.63,2026-04-20 11:20:30.135998
3-2444,1929,1681,2025-01-04,14,205.41,2026-04-20 11:20:30.138168
3-2445,1520,8970,2025-01-04,14,395.97,2026-04-20 11:20:30.138168
3-2446,2458,5107,2025-01-04,3,487.95,2026-04-20 11:20:30.139180
3-2447,7024,8351,2025-01-04,2,333.03,2026-04-20 11:20:30.140199
3-2448,7649,3307,2025-01-04,20,461.48,2026-04-20 11:20:30.141209
3-2449,8816,3836,2025-01-04,7,409.64,2026-04-20 11:20:30.141209
3-2450,179,8297,2025-01-04,13,250.06,2026-04-20 11:20:30.142721
3-2451,2268,2367,2025-01-04,16,461.1,2026-04-20 11:20:30.142721
3-2452,111,8581,2025-01-04,8,218.01,2026-04-20 11:20:30.144244
3-2453,936,9898,2025-01-04,9,339.81,2026-04-20 11:20:30.144244
3-2454,2350,8755,2025-01-04,20,218.02,2026-04-20 11:20:30.145337
3-2455,199,9851,2025-01-04,14,216.99,2026-04-20 11:20:30.145337
3-2456,967,1617,2025-01-04,18,173.25,2026-04-20 11:20:30.146796
3-2457,6986,1163,2025-01-04,3,398.43,2026-04-20 11:20:30.146796
3-2458,9909,4520,2025-01-04,12,183.53,2026-04-20 11:20:30.148182
3-2459,9573,2127,2025-01-04,20,276.63,2026-04-20 11:20:30.149189
3-2460,5170,7905,2025-01-04,7,75.12,2026-04-20 11:20:30.149189
3-2461,6873,1952,2025-01-04,1,288.67,2026-04-20 11:20:30.150204
3-2462,7058,1199,2025-01-04,15,106.33,2026-04-20 11:20:30.150204
3-2463,580,7209,2025-01-04,14,182.92,2026-04-20 11:20:30.151208
3-2464,8496,5230,2025-01-04,2,362.81,2026-04-20 11:20:30.151208
3-2465,9618,3392,2025-01-04,12,296.58,2026-04-20 11:20:30.152670
3-2466,9545,6626,2025-01-04,1,252.68,2026-04-20 11:20:30.153177
3-2467,2745,6354,2025-01-04,15,136.15,2026-04-20 11:20:30.154562
3-2468,4299,8243,2025-01-04,13,204.92,2026-04-20 11:20:30.154562
3-2469,867,9064,2025-01-04,1,261.59,2026-04-20 11:20:30.155660
3-2470,2722,6421,2025-01-04,19,78.19,2026-04-20 11:20:30.155660
3-2471,9983,7625,2025-01-04,13,38.6,2026-04-20 11:20:30.156775
3-2472,8457,5955,2025-01-04,4,62.08,2026-04-20 11:20:30.156775
3-2473,4559,3193,2025-01-04,13,268.49,2026-04-20 11:20:30.157876
3-2474,5493,5177,2025-01-04,3,54.39,2026-04-20 11:20:30.158931
3-2475,6852,7725,2025-01-04,9,145.74,2026-04-20 11:20:30.158931
3-2476,8166,2010,2025-01-04,15,425.59,2026-04-20 11:20:30.159941
3-2477,5021,4589,2025-01-04,20,215.59,2026-04-20 11:20:30.159941
3-2478,5587,7403,2025-01-04,4,313.95,2026-04-20 11:20:30.161038
3-2479,5473,8118,2025-01-04,2,90.51,2026-04-20 11:20:30.161038
3-2480,9458,9187,2025-01-04,13,408.58,2026-04-20 11:20:30.162291
3-2481,9355,8780,2025-01-04,5,169.27,2026-04-20 11:20:30.162291
3-2482,8782,5886,2025-01-04,10,425.32,2026-04-20 11:20:30.163375
3-2483,7570,6495,2025-01-04,1,44.41,2026-04-20 11:20:30.163375
3-2484,9207,2572,2025-01-04,17,233.7,2026-04-20 11:20:30.164971
3-2485,5977,9545,2025-01-04,20,449.41,2026-04-20 11:20:30.164971
3-2486,9141,5572,2025-01-04,7,202.1,2026-04-20 11:20:30.165981
3-2487,142,3070,2025-01-04,3,476.95,2026-04-20 11:20:30.165981
3-2488,7449,8750,2025-01-04,4,22.97,2026-04-20 11:20:30.167074
3-2489,585,4943,2025-01-04,18,372.41,2026-04-20 11:20:30.167074
3-2490,341,6995,2025-01-04,13,122.37,2026-04-20 11:20:30.168123
3-2491,1731,5789,2025-01-04,14,106.56,2026-04-20 11:20:30.169241
3-2492,1218,2799,2025-01-04,12,75.14,2026-04-20 11:20:30.169241
3-2493,1712,186,2025-01-04,13,52.76,2026-04-20 11:20:30.170262
3-2494,4921,2648,2025-01-04,10,422.71,2026-04-20 11:20:30.170262
3-2495,9653,128,2025-01-04,5,471.58,2026-04-20 11:20:30.171375
3-2496,3819,6435,2025-01-04,16,465.67,2026-04-20 11:20:30.172389
3-2497,8481,2038,2025-01-04,18,161.16,2026-04-20 11:20:30.172389
3-2498,8755,1273,2025-01-04,9,13.84,2026-04-20 11:20:30.172389
3-2499,9240,6911,2025-01-04,14,28.41,2026-04-20 11:20:30.173905
3-2500,2834,6417,2025-01-04,8,23.94,2026-04-20 11:20:30.174423
3-2501,239,7351,2025-01-04,16,319.02,2026-04-20 11:20:30.175433
3-2502,3807,4402,2025-01-04,6,401.18,2026-04-20 11:20:30.175433
3-2503,6930,375,2025-01-04,12,164.12,2026-04-20 11:20:30.176800
3-2504,4456,5296,2025-01-04,9,94.49,2026-04-20 11:20:30.176800
3-2505,3761,7955,2025-01-04,18,484.95,2026-04-20 11:20:30.176800
3-2506,711,6681,2025-01-04,9,308.47,2026-04-20 11:20:30.178221
3-2507,5103,8151,2025-01-04,12,307.24,2026-04-20 11:20:30.179249
3-2508,1555,8657,2025-01-04,4,302.33,2026-04-20 11:20:30.179249
3-2509,9297,4968,2025-01-04,10,170.6,2026-04-20 11:20:30.180259
3-2510,8557,5617,2025-01-04,4,267.89,2026-04-20 11:20:30.180259
3-2511,3483,2751,2025-01-04,1,192.35,2026-04-20 11:20:30.181292
3-2512,8244,7606,2025-01-04,16,397.48,2026-04-20 11:20:30.181292
3-2513,4233,309,2025-01-04,4,98.15,2026-04-20 11:20:30.182302
3-2514,527,9364,2025-01-04,13,403.11,2026-04-20 11:20:30.183312
3-2515,4243,7939,2025-01-04,9,181.72,2026-04-20 11:20:30.183312
3-2516,1606,2848,2025-01-04,6,64.38,2026-04-20 11:20:30.184825
3-2517,6562,3884,2025-01-04,2,134.8,2026-04-20 11:20:30.184825
3-2518,2273,1607,2025-01-04,9,299.47,2026-04-20 11:20:30.185837
3-2519,745,9027,2025-01-04,18,215.81,2026-04-20 11:20:30.185837
3-2520,4971,8753,2025-01-04,10,483.77,2026-04-20 11:20:30.186937
3-2521,3564,568,2025-01-04,13,373.38,2026-04-20 11:20:30.186937
3-2522,2356,9474,2025-01-04,7,327.5,2026-04-20 11:20:30.187948
3-2523,8543,5396,2025-01-04,1,269.6,2026-04-20 11:20:30.188962
3-2524,643,1738,2025-01-04,16,471.26,2026-04-20 11:20:30.188962
3-2525,9901,6664,2025-01-04,2,439.44,2026-04-20 11:20:30.190003
3-2526,1141,4621,2025-01-04,20,461.23,2026-04-20 11:20:30.190003
3-2527,5062,7933,2025-01-04,16,387.12,2026-04-20 11:20:30.191015
3-2528,1008,8518,2025-01-04,20,21.81,2026-04-20 11:20:30.191015
3-2529,3560,4015,2025-01-04,17,352.54,2026-04-20 11:20:30.192025
3-2530,5424,2993,2025-01-04,14,393.67,2026-04-20 11:20:30.193062
3-2531,4827,3113,2025-01-04,6,109.41,2026-04-20 11:20:30.193062
3-2532,3600,8285,2025-01-04,4,227.68,2026-04-20 11:20:30.193062
3-2533,368,9447,2025-01-04,18,448.22,2026-04-20 11:20:30.194571
3-2534,9908,9661,2025-01-04,15,400.12,2026-04-20 11:20:30.194571
3-2535,7442,3198,2025-01-04,6,248.74,2026-04-20 11:20:30.196094
3-2536,3256,1386,2025-01-04,7,418.08,2026-04-20 11:20:30.196094
3-2537,5539,8707,2025-01-04,17,82.4,2026-04-20 11:20:30.197154
3-2538,9842,6358,2025-01-04,9,395.69,2026-04-20 11:20:30.197154
3-2539,6912,7417,2025-01-04,16,132.65,2026-04-20 11:20:30.198163
3-2540,699,4275,2025-01-04,12,448.91,2026-04-20 11:20:30.198163
3-2541,6486,2428,2025-01-04,16,477.11,2026-04-20 11:20:30.199643
3-2542,6274,8290,2025-01-04,7,485.38,2026-04-20 11:20:30.200706
3-2543,8860,8527,2025-01-04,6,493.88,2026-04-20 11:20:30.200706
3-2544,7378,8456,2025-01-04,2,311.87,2026-04-20 11:20:30.201808
3-2545,9059,2897,2025-01-04,4,242.89,2026-04-20 11:20:30.201808
3-2546,2877,7511,2025-01-04,7,471.3,2026-04-20 11:20:30.202815
3-2547,5444,9049,2025-01-04,1,226.92,2026-04-20 11:20:30.202815
3-2548,8630,9218,2025-01-04,11,412.16,2026-04-20 11:20:30.203819
3-2549,285,8573,2025-01-04,10,156.61,2026-04-20 11:20:30.204819
3-2550,9496,2247,2025-01-04,9,325.6,2026-04-20 11:20:30.204819
3-2551,3948,1280,2025-01-04,15,377.88,2026-04-20 11:20:30.204819
3-2552,423,2148,2025-01-04,15,299.23,2026-04-20 11:20:30.206785
3-2553,805,9985,2025-01-04,11,93.9,2026-04-20 11:20:30.206785
3-2554,2249,8287,2025-01-04,19,24.16,2026-04-20 11:20:30.207905
3-2555,3969,7277,2025-01-04,14,297.03,2026-04-20 11:20:30.207905
3-2556,3566,5111,2025-01-04,10,335.69,2026-04-20 11:20:30.209006
3-2557,9096,2500,2025-01-04,18,382.47,2026-04-20 11:20:30.209006
3-2558,588,193,2025-01-04,6,351.53,2026-04-20 11:20:30.210066
3-2559,3360,5415,2025-01-04,10,265.19,2026-04-20 11:20:30.210066
3-2560,7519,8244,2025-01-04,19,311.99,2026-04-20 11:20:30.211071
3-2561,3115,896,2025-01-04,4,233.01,2026-04-20 11:20:30.212074
3-2562,8168,6068,2025-01-04,16,302.46,2026-04-20 11:20:30.212074
3-2563,5127,3052,2025-01-04,7,328.12,2026-04-20 11:20:30.213469
3-2564,935,9621,2025-01-04,7,397.53,2026-04-20 11:20:30.213469
3-2565,6063,1051,2025-01-04,5,287.81,2026-04-20 11:20:30.213469
3-2566,421,5217,2025-01-04,10,305.58,2026-04-20 11:20:30.214976
3-2567,7761,5834,2025-01-04,20,380.97,2026-04-20 11:20:30.215992
3-2568,6157,1905,2025-01-04,6,159.12,2026-04-20 11:20:30.215992
3-2569,5837,2481,2025-01-04,17,201.27,2026-04-20 11:20:30.216993
3-2570,6086,7444,2025-01-04,20,276.36,2026-04-20 11:20:30.217500
3-2571,1429,9748,2025-01-04,14,21.33,2026-04-20 11:20:30.218504
3-2572,7802,6372,2025-01-04,5,405.75,2026-04-20 11:20:30.218504
3-2573,7830,2885,2025-01-04,4,83.64,2026-04-20 11:20:30.218504
3-2574,6650,9377,2025-01-04,10,145.59,2026-04-20 11:20:30.220010
3-2575,1103,6157,2025-01-04,19,404.05,2026-04-20 11:20:30.221026
3-2576,8720,1082,2025-01-04,6,178.64,2026-04-20 11:20:30.221026
3-2577,7071,3163,2025-01-04,4,84.18,2026-04-20 11:20:30.222173
3-2578,650,5900,2025-01-04,5,123.75,2026-04-20 11:20:30.223207
3-2579,5118,3783,2025-01-04,13,196.79,2026-04-20 11:20:30.223207
3-2580,4737,1302,2025-01-04,4,436.71,2026-04-20 11:20:30.224217
3-2581,1639,5583,2025-01-04,18,478.1,2026-04-20 11:20:30.224217
3-2582,6676,825,2025-01-04,9,31.35,2026-04-20 11:20:30.225217
3-2583,8300,4810,2025-01-04,16,466.18,2026-04-20 11:20:30.225217
3-2584,3567,3951,2025-01-04,1,189.56,2026-04-20 11:20:30.226529
3-2585,8421,3604,2025-01-04,14,455.6,2026-04-20 11:20:30.227530
3-2586,9077,5019,2025-01-04,17,87.76,2026-04-20 11:20:30.228040
3-2587,7939,9618,2025-01-04,11,63.3,2026-04-20 11:20:30.228040
3-2588,4286,466,2025-01-04,10,92.92,2026-04-20 11:20:30.229053
3-2589,9804,8834,2025-01-04,14,379.17,2026-04-20 11:20:30.230301
3-2590,3934,8236,2025-01-04,12,94.45,2026-04-20 11:20:30.230301
3-2591,9895,5370,2025-01-04,4,457.4,2026-04-20 11:20:30.231363
3-2592,8369,6785,2025-01-04,5,269.08,2026-04-20 11:20:30.231363
3-2593,5726,3855,2025-01-04,15,295.92,2026-04-20 11:20:30.232460
3-2594,1666,1156,2025-01-04,11,323.54,2026-04-20 11:20:30.232460
3-2595,7700,2024,2025-01-04,15,136.64,2026-04-20 11:20:30.233564
3-2596,1567,452,2025-01-04,5,243.78,2026-04-20 11:20:30.233564
3-2597,2041,7650,2025-01-04,12,381.02,2026-04-20 11:20:30.234675
3-2598,7217,3887,2025-01-04,13,23.63,2026-04-20 11:20:30.235629
3-2599,2533,9896,2025-01-04,10,333.96,2026-04-20 11:20:30.236225
3-2600,1523,7299,2025-01-04,12,219.78,2026-04-20 11:20:30.236225
3-2601,2495,2854,2025-01-04,16,121.77,2026-04-20 11:20:30.236225
3-2602,9817,9755,2025-01-04,8,200.25,2026-04-20 11:20:30.237833
3-2603,289,8428,2025-01-04,2,148.9,2026-04-20 11:20:30.237833
3-2604,9248,8251,2025-01-04,19,24.39,2026-04-20 11:20:30.238932
3-2605,7926,4661,2025-01-04,7,291.47,2026-04-20 11:20:30.238932
3-2606,6831,5546,2025-01-04,19,20.25,2026-04-20 11:20:30.239945
3-2607,6744,435,2025-01-04,14,254.63,2026-04-20 11:20:30.241050
3-2608,9518,6979,2025-01-04,1,412.71,2026-04-20 11:20:30.241050
3-2609,8359,4986,2025-01-04,3,458.61,2026-04-20 11:20:30.242108
3-2610,921,3149,2025-01-04,14,239.68,2026-04-20 11:20:30.242108
3-2611,9036,7289,2025-01-04,6,429.3,2026-04-20 11:20:30.243208
3-2612,8603,6203,2025-01-04,1,43.93,2026-04-20 11:20:30.243208
3-2613,4948,7916,2025-01-04,1,331.78,2026-04-20 11:20:30.244313
3-2614,4068,9290,2025-01-04,7,425.22,2026-04-20 11:20:30.244313
3-2615,9313,7477,2025-01-04,10,206.54,2026-04-20 11:20:30.245820
3-2616,9121,6567,2025-01-04,12,126.21,2026-04-20 11:20:30.245820
3-2617,3838,6748,2025-01-04,4,87.46,2026-04-20 11:20:30.246928
3-2618,5780,2856,2025-01-04,20,50.54,2026-04-20 11:20:30.247835
3-2619,8697,3118,2025-01-04,2,127.81,2026-04-20 11:20:30.248348
3-2620,9133,9707,2025-01-04,12,472.93,2026-04-20 11:20:30.248348
3-2621,1405,484,2025-01-04,7,185.39,2026-04-20 11:20:30.249371
3-2622,23,7463,2025-01-04,12,483.44,2026-04-20 11:20:30.249371
3-2623,7489,9862,2025-01-04,20,408.75,2026-04-20 11:20:30.250518
3-2624,3170,7078,2025-01-04,5,240.24,2026-04-20 11:20:30.250518
3-2625,8560,8924,2025-01-04,4,227.37,2026-04-20 11:20:30.251613
3-2626,4055,5683,2025-01-04,8,389.15,2026-04-20 11:20:30.252707
3-2627,3413,3298,2025-01-04,13,395.23,2026-04-20 11:20:30.252707
3-2628,504,2689,2025-01-04,19,73.23,2026-04-20 11:20:30.253760
3-2629,1746,4211,2025-01-04,14,373.74,2026-04-20 11:20:30.253760
3-2630,2205,9152,2025-01-04,12,143.61,2026-04-20 11:20:30.254867
3-2631,1400,6844,2025-01-04,3,190.59,2026-04-20 11:20:30.254867
3-2632,205,4704,2025-01-04,6,365.77,2026-04-20 11:20:30.254867
3-2633,5047,7696,2025-01-04,2,327.12,2026-04-20 11:20:30.256460
3-2634,4260,7087,2025-01-04,3,178.13,2026-04-20 11:20:30.256460
3-2635,6367,6162,2025-01-04,2,148.32,2026-04-20 11:20:30.257558
3-2636,8202,1759,2025-01-04,7,150.92,2026-04-20 11:20:30.258471
3-2637,3624,7284,2025-01-04,14,396.08,2026-04-20 11:20:30.259075
3-2638,2747,9013,2025-01-04,16,90.12,2026-04-20 11:20:30.259075
3-2639,121,9885,2025-01-04,5,333.54,2026-04-20 11:20:30.260169
3-2640,3908,9095,2025-01-04,6,50.04,2026-04-20 11:20:30.260169
3-2641,3715,9336,2025-01-04,20,422.9,2026-04-20 11:20:30.261296
3-2642,8112,3442,2025-01-04,1,77.58,2026-04-20 11:20:30.262308
3-2643,2219,5649,2025-01-04,1,467.32,2026-04-20 11:20:30.262308
3-2644,2771,118,2025-01-04,12,383.22,2026-04-20 11:20:30.263366
3-2645,605,8240,2025-01-04,19,403.88,2026-04-20 11:20:30.263366
3-2646,4709,2620,2025-01-04,9,128.85,2026-04-20 11:20:30.264468
3-2647,5667,2326,2025-01-04,6,248.17,2026-04-20 11:20:30.264468
3-2648,9920,4671,2025-01-04,18,129.77,2026-04-20 11:20:30.265566
3-2649,5785,3322,2025-01-04,15,71.85,2026-04-20 11:20:30.266474
3-2650,3693,5932,2025-01-04,16,35.0,2026-04-20 11:20:30.267082
3-2651,1504,7629,2025-01-04,4,97.61,2026-04-20 11:20:30.267082
3-2652,7050,9743,2025-01-04,19,449.27,2026-04-20 11:20:30.267082
3-2653,9956,8197,2025-01-04,5,175.07,2026-04-20 11:20:30.268595
3-2654,8862,9240,2025-01-04,20,100.43,2026-04-20 11:20:30.269604
3-2655,7123,3226,2025-01-04,9,22.51,2026-04-20 11:20:30.269604
3-2656,5392,6393,2025-01-04,19,163.0,2026-04-20 11:20:30.270750
3-2657,2740,6999,2025-01-04,3,301.32,2026-04-20 11:20:30.270750
3-2658,4060,3735,2025-01-04,10,65.29,2026-04-20 11:20:30.271756
3-2659,9475,1944,2025-01-04,19,82.91,2026-04-20 11:20:30.272847
3-2660,8997,4503,2025-01-04,2,450.81,2026-04-20 11:20:30.272847
