product_id,product_name,category,price
2492,Red,Beverages,226.33
2493,Whole,Personal Care,170.37
2494,Consumer,Personal Care,399.27
2495,Cell,Snacks,481.2
2496,Cultural,Dairy,484.42
2497,Entire,Beverages,474.5
2498,Risk,Beverages,437.0
2499,Debate,Personal Care,304.4
2500,Light,Personal Care,382.47
2501,Value,Personal Care,390.45
2502,Billion,Beverages,373.92
2503,Forget,Personal Care,494.74
2504,Onto,Personal Care,15.48
2505,Whose,Beverages,57.11
2506,Bar,Snacks,206.74
2507,Relate,Personal Care,266.64
2508,Common,Personal Care,113.46
2509,Control,Personal Care,276.25
2510,Door,Personal Care,49.19
2511,Eye,Snacks,63.91
2512,Race,Dairy,441.83
2513,Can,Beverages,141.99
2514,Day,Personal Care,52.12
2515,Public,Snacks,79.46
2516,City,Personal Care,281.31
2517,Side,Dairy,215.3
2518,Movement,Beverages,143.08
2519,Keep,Dairy,194.39
2520,You,Beverages,498.11
2521,Message,Beverages,451.04
2522,Sing,Dairy,303.89
2523,Role,Beverages,491.46
2524,Mean,Beverages,47.28
2525,The,Dairy,283.87
2526,Hard,Personal Care,202.58
2527,Activity,Dairy,309.09
2528,Team,Snacks,23.84
2529,Question,Beverages,18.94
2530,Leg,Beverages,96.31
2531,Bad,Dairy,106.56
2532,Meet,Beverages,100.58
2533,Tell,Dairy,27.19
2534,Eight,Snacks,353.23
2535,Produce,Beverages,47.53
2536,Significant,Personal Care,111.52
2537,Fast,Beverages,436.6
2538,Fly,Personal Care,134.06
2539,Represent,Beverages,129.17
2540,Affect,Personal Care,234.26
2541,Become,Snacks,267.05
2542,Education,Snacks,316.02
2543,Still,Beverages,432.54
2544,Agent,Snacks,157.49
2545,Season,Personal Care,131.32
2546,End,Snacks,213.77
2547,Sell,Dairy,94.13
2548,Country,Beverages,147.72
2549,Person,Personal Care,320.35
2550,Less,Beverages,141.47
2551,Soon,Beverages,374.81
2552,Black,Beverages,289.86
2553,Arm,Beverages,452.67
2554,Shake,Dairy,482.99
2555,Financial,Personal Care,377.23
2556,Line,Snacks,223.81
2557,Blue,Dairy,345.34
2558,Television,Snacks,61.94
2559,Early,Beverages,44.71
2560,Network,Beverages,135.7
2561,Could,Dairy,498.74
2562,So,Snacks,474.59
2563,Decide,Beverages,491.73
2564,Particularly,Beverages,272.28
2565,Change,Dairy,470.24
2566,Maybe,Personal Care,221.85
2567,Even,Snacks,458.64
2568,Learn,Dairy,214.62
2569,From,Personal Care,303.72
2570,Sort,Dairy,314.35
2571,Product,Snacks,110.47
2572,Them,Personal Care,233.7
2573,Particularly,Beverages,410.51
2574,Mrs,Dairy,211.73
2575,South,Snacks,307.19
2576,Over,Snacks,473.61
2577,Allow,Dairy,69.88
2578,Reduce,Personal Care,19.18
2579,Far,Beverages,223.06
2580,Task,Snacks,485.37
2581,Few,Personal Care,248.28
2582,What,Dairy,432.23
2583,Gun,Snacks,89.13
2584,Certainly,Beverages,100.35
2585,After,Personal Care,329.78
2586,According,Personal Care,36.17
2587,Region,Dairy,389.93
2588,Stay,Snacks,321.2
2589,If,Personal Care,437.49
2590,Focus,Personal Care,194.32
2591,Without,Dairy,29.17
2592,Watch,Dairy,35.18
2593,This,Snacks,337.32
2594,Necessary,Beverages,101.3
2595,Week,Snacks,294.73
2596,Trip,Snacks,223.82
2597,While,Dairy,341.66
2598,Prove,Snacks,36.05
2599,Manager,Beverages,184.38
2600,Bank,Beverages,210.16
2601,Sometimes,Personal Care,154.1
2602,Low,Dairy,53.22
2603,Again,Dairy,191.56
2604,Real,Personal Care,291.14
2605,World,Snacks,368.03
2606,Test,Snacks,51.36
2607,Alone,Personal Care,218.88
2608,Campaign,Snacks,47.08
2609,List,Dairy,398.81
2610,Water,Dairy,142.26
2611,Detail,Beverages,372.75
2612,Instead,Personal Care,424.49
2613,Between,Beverages,493.83
2614,So,Snacks,42.5
2615,Notice,Dairy,391.03
2616,Report,Dairy,144.09
2617,Trade,Snacks,413.5
2618,Operation,Snacks,310.57
2619,Food,Beverages,161.87
2620,Pressure,Personal Care,128.85
2621,Across,Dairy,306.0
2622,Fight,Dairy,72.64
2623,Player,Dairy,69.65
2624,Certain,Dairy,146.19
2625,Sound,Beverages,189.02
2626,Fear,Snacks,271.16
2627,Allow,Snacks,177.3
2628,Event,Personal Care,137.73
2629,Possible,Dairy,441.09
2630,Personal,Snacks,46.93
2631,Use,Personal Care,291.49
2632,Interest,Personal Care,495.91
2633,Great,Personal Care,376.52
2634,Argue,Beverages,114.12
2635,Pull,Snacks,83.66
2636,Risk,Dairy,237.7
2637,Value,Personal Care,189.63
2638,Consider,Beverages,225.47
2639,Voice,Personal Care,273.2
2640,Close,Beverages,22.14
2641,More,Beverages,34.43
2642,Fast,Dairy,458.91
2643,Item,Snacks,63.27
2644,Buy,Snacks,341.35
2645,Election,Personal Care,431.51
2646,Dark,Personal Care,60.5
2647,Energy,Beverages,109.17
2648,Change,Personal Care,422.71
2649,Career,Beverages,47.46
2650,Around,Beverages,69.85
2651,Suffer,Personal Care,98.44
2652,Social,Dairy,265.44
2653,Case,Dairy,325.44
2654,Vote,Snacks,194.34
2655,Business,Snacks,344.1
2656,Back,Beverages,114.24
2657,East,Dairy,485.74
2658,Simple,Beverages,385.68
2659,Himself,Dairy,323.73
2660,Pull,Personal Care,152.73
2661,When,Beverages,73.54
2662,Guy,Beverages,189.23
2663,Thought,Snacks,446.12
2664,Child,Snacks,193.31
2665,Whose,Beverages,466.81
2666,Know,Beverages,239.22
2667,Yet,Snacks,324.3
2668,Call,Beverages,352.4
2669,Half,Personal Care,257.46
2670,Recently,Snacks,46.92
2671,Part,Dairy,150.5
2672,Must,Snacks,286.64
2673,Something,Beverages,165.02
2674,Yourself,Personal Care,428.74
2675,Several,Dairy,456.2
2676,Race,Snacks,147.6
2677,Beautiful,Personal Care,119.76
2678,Thus,Snacks,257.06
2679,Hit,Dairy,391.55
2680,Check,Personal Care,490.94
2681,Eye,Snacks,103.75
2682,To,Dairy,294.73
2683,Study,Beverages,407.56
2684,Success,Dairy,372.09
2685,Rule,Snacks,219.35
2686,Practice,Personal Care,157.54
2687,Nor,Beverages,27.07
2688,Financial,Beverages,52.68
2689,Degree,Dairy,73.23
2690,Political,Dairy,498.37
2691,Lot,Personal Care,150.02
2692,Technology,Snacks,199.98
2693,Include,Beverages,420.05
2694,Street,Dairy,213.4
2695,Community,Beverages,446.1
2696,Bar,Beverages,447.57
2697,Age,Dairy,339.16
2698,Or,Snacks,91.44
2699,Board,Beverages,440.48
2700,Season,Snacks,374.55
2701,Water,Snacks,64.09
2702,Laugh,Beverages,57.62
2703,Would,Snacks,391.47
2704,Control,Personal Care,271.46
2705,Keep,Beverages,233.72
2706,Home,Beverages,255.35
2707,Local,Beverages,184.57
2708,Of,Personal Care,428.73
2709,Watch,Dairy,409.04
2710,Bring,Personal Care,400.92
2711,Soon,Snacks,445.26
2712,Fish,Snacks,317.05
2713,Possible,Dairy,392.84
2714,Test,Personal Care,78.85
2715,We,Beverages,90.88
2716,Season,Dairy,72.68
2717,Billion,Snacks,171.51
2718,Rather,Beverages,240.21
2719,Range,Snacks,486.81
2720,Machine,Personal Care,95.02
2721,Relationship,Beverages,97.91
2722,Result,Beverages,48.0
2723,Tough,Dairy,393.58
2724,Mr,Beverages,162.87
2725,Than,Personal Care,473.89
2726,Effort,Dairy,232.12
2727,Environment,Snacks,413.69
2728,Sound,Dairy,494.54
2729,Per,Personal Care,412.7
2730,Analysis,Snacks,293.35
2731,Evening,Snacks,475.75
2732,Whole,Personal Care,142.26
2733,Probably,Personal Care,188.1
2734,Beat,Snacks,406.88
2735,Firm,Dairy,232.69
2736,Table,Dairy,312.34
2737,Treatment,Snacks,392.27
2738,Organization,Personal Care,360.36
2739,Test,Beverages,478.67
2740,Wait,Personal Care,450.96
2741,He,Beverages,496.9
2742,Sense,Snacks,320.6
2743,Agency,Snacks,45.05
2744,Include,Snacks,366.26
2745,Action,Snacks,395.02
2746,Assume,Personal Care,456.99
2747,Travel,Snacks,181.78
2748,Physical,Dairy,88.58
2749,News,Beverages,91.1
2750,Dinner,Personal Care,83.4
2751,Nothing,Personal Care,192.35
2752,Parent,Snacks,333.03
2753,Start,Dairy,315.56
2754,Among,Snacks,124.2
2755,Full,Dairy,200.93
2756,Crime,Dairy,366.86
2757,Sense,Beverages,189.72
2758,Remain,Dairy,472.0
2759,That,Personal Care,327.76
2760,Girl,Snacks,115.46
2761,Agency,Personal Care,378.71
2762,Information,Personal Care,229.03
2763,Ready,Beverages,177.64
2764,Drive,Beverages,295.14
2765,Whole,Snacks,174.95
2766,Offer,Beverages,354.29
2767,Discover,Snacks,235.68
2768,Understand,Snacks,331.49
2769,Buy,Beverages,399.75
2770,Administration,Dairy,239.55
2771,So,Snacks,261.21
2772,Book,Personal Care,333.06
2773,Less,Snacks,415.1
2774,Season,Personal Care,271.13
2775,Top,Personal Care,273.87
2776,Fact,Snacks,347.42
2777,Rich,Personal Care,286.03
2778,Whose,Dairy,249.42
2779,Try,Personal Care,422.82
2780,Main,Snacks,454.43
2781,Item,Dairy,34.23
2782,Fast,Beverages,337.95
2783,Far,Snacks,468.95
2784,Sign,Snacks,468.51
2785,Want,Snacks,495.05
2786,Strategy,Beverages,162.09
2787,Unit,Beverages,92.3
2788,Charge,Snacks,386.37
2789,Career,Dairy,314.62
2790,Stuff,Dairy,103.94
2791,Morning,Beverages,18.57
2792,Sing,Personal Care,318.52
2793,Work,Dairy,275.34
2794,Five,Dairy,77.86
2795,Two,Beverages,401.82
2796,Set,Dairy,309.88
2797,Time,Personal Care,249.83
2798,Recognize,Beverages,225.55
2799,Author,Personal Care,75.14
2800,Movement,Snacks,33.45
2801,Book,Snacks,93.06
2802,Safe,Dairy,428.3
2803,Laugh,Personal Care,381.12
2804,Else,Dairy,365.35
2805,Traditional,Dairy,172.35
2806,Religious,Beverages,383.05
2807,Talk,Personal Care,311.6
2808,Protect,Personal Care,401.56
2809,Discussion,Beverages,61.08
2810,Or,Dairy,318.74
2811,Organization,Dairy,173.65
2812,Trial,Snacks,450.08
2813,Quickly,Personal Care,496.16
2814,Cover,Snacks,251.74
2815,Store,Beverages,82.34
2816,Garden,Beverages,355.64
2817,Wonder,Personal Care,265.67
2818,Chance,Personal Care,313.72
2819,Choice,Personal Care,251.52
2820,Front,Beverages,380.83
2821,Fly,Dairy,16.4
2822,Argue,Dairy,399.58
2823,Collection,Snacks,307.51
2824,Capital,Personal Care,464.34
2825,Particularly,Snacks,36.64
2826,Will,Personal Care,397.26
2827,Job,Personal Care,169.67
2828,Trade,Beverages,101.52
2829,Forget,Snacks,481.69
2830,Place,Dairy,75.57
2831,Compare,Personal Care,360.31
2832,At,Personal Care,113.73
2833,Rate,Snacks,271.09
2834,Always,Dairy,352.74
2835,How,Personal Care,280.25
2836,Pm,Dairy,292.27
2837,Pressure,Snacks,183.1
2838,Give,Dairy,346.55
2839,Every,Snacks,130.44
2840,Any,Snacks,311.8
2841,And,Beverages,70.83
2842,Standard,Dairy,126.35
2843,Tv,Dairy,305.39
2844,Organization,Beverages,291.11
2845,Class,Dairy,431.51
2846,Despite,Dairy,339.18
2847,Finish,Dairy,267.12
2848,Seven,Snacks,64.38
2849,Claim,Beverages,323.56
2850,Last,Snacks,105.14
2851,Prove,Snacks,389.84
2852,Wait,Dairy,432.02
2853,Two,Beverages,423.45
2854,Something,Dairy,121.77
2855,Game,Dairy,272.9
2856,Later,Beverages,50.54
2857,Century,Snacks,129.16
2858,See,Personal Care,169.81
2859,Letter,Snacks,34.58
2860,Father,Dairy,160.35
2861,Day,Beverages,165.49
2862,Arm,Personal Care,215.75
2863,Middle,Personal Care,467.07
2864,Benefit,Beverages,344.93
2865,Step,Dairy,450.92
2866,Determine,Personal Care,468.14
2867,Investment,Beverages,494.6
2868,Job,Snacks,438.73
2869,Democratic,Snacks,249.18
2870,Century,Personal Care,76.08
2871,Out,Snacks,341.74
2872,Sit,Dairy,37.38
2873,Price,Dairy,114.09
2874,Cost,Snacks,443.05
2875,Authority,Beverages,41.79
2876,Art,Dairy,216.28
2877,Choice,Dairy,162.43
2878,Democratic,Dairy,181.44
2879,Usually,Beverages,398.5
2880,Whatever,Snacks,104.09
2881,On,Beverages,351.58
2882,Light,Snacks,277.26
2883,Much,Beverages,456.69
2884,List,Dairy,76.4
2885,Compare,Personal Care,83.64
2886,Full,Personal Care,49.01
2887,Dream,Snacks,394.68
2888,Material,Beverages,497.51
2889,Couple,Snacks,135.77
2890,Eat,Beverages,52.57
2891,Only,Personal Care,59.27
2892,Produce,Beverages,351.57
2893,Smile,Beverages,268.83
2894,Little,Dairy,77.16
2895,Let,Snacks,240.5
2896,These,Snacks,399.13
2897,Whatever,Dairy,242.89
2898,Include,Personal Care,246.14
2899,Appear,Personal Care,243.26
2900,Hit,Beverages,245.71
2901,Trade,Snacks,321.89
2902,Democratic,Dairy,215.55
2903,Then,Personal Care,390.8
2904,Policy,Personal Care,135.58
2905,East,Snacks,43.83
2906,Base,Beverages,77.67
2907,Them,Dairy,332.02
2908,Seek,Beverages,448.19
2909,Tax,Personal Care,482.92
2910,Fine,Snacks,200.48
2911,Health,Beverages,236.63
2912,Another,Snacks,221.95
2913,Finish,Personal Care,372.87
2914,Economy,Dairy,233.42
2915,Factor,Beverages,397.92
2916,According,Snacks,126.1
2917,Political,Snacks,406.18
2918,Author,Personal Care,116.32
2919,You,Dairy,419.37
2920,Area,Beverages,359.37
2921,Interest,Dairy,312.88
2922,Ball,Personal Care,388.38
2923,Magazine,Dairy,129.76
2924,Southern,Beverages,19.61
2925,Miss,Beverages,335.65
2926,Risk,Personal Care,447.13
2927,Scene,Personal Care,452.03
2928,Much,Dairy,369.44
2929,Brother,Personal Care,376.3
2930,Get,Beverages,379.78
2931,High,Snacks,290.4
2932,Teacher,Personal Care,322.55
2933,Know,Dairy,493.88
2934,Physical,Beverages,202.63
2935,Minute,Dairy,170.71
2936,Throw,Dairy,465.44
2937,Relationship,Dairy,60.97
2938,Could,Snacks,461.8
2939,Attention,Dairy,245.23
2940,Fine,Snacks,189.78
2941,Shoulder,Beverages,454.71
2942,Add,Dairy,321.71
2943,Human,Dairy,170.85
2944,South,Dairy,85.13
2945,Store,Dairy,201.49
2946,Play,Dairy,198.31
2947,Today,Dairy,482.08
2948,Such,Snacks,75.44
2949,Put,Beverages,447.05
2950,Radio,Dairy,246.08
2951,Smile,Dairy,462.51
2952,School,Snacks,446.51
2953,Reality,Snacks,127.68
2954,Lose,Snacks,339.72
2955,Nature,Personal Care,93.19
2956,Color,Beverages,402.04
2957,Report,Beverages,21.39
2958,Someone,Personal Care,476.56
2959,Pull,Snacks,278.04
2960,Happen,Snacks,416.94
2961,Side,Dairy,258.4
2962,Soon,Personal Care,11.13
2963,Wide,Personal Care,30.89
2964,Care,Snacks,403.62
2965,Clear,Beverages,178.5
2966,Authority,Beverages,270.97
2967,Structure,Personal Care,384.68
2968,Radio,Dairy,198.1
2969,Affect,Beverages,293.01
2970,Stay,Personal Care,489.33
2971,Fact,Beverages,266.22
2972,Several,Personal Care,301.03
2973,Majority,Beverages,453.07
2974,Section,Dairy,124.96
2975,Idea,Snacks,328.73
2976,Agree,Snacks,250.78
2977,Involve,Dairy,180.81
2978,Arm,Dairy,303.55
2979,Move,Personal Care,244.02
2980,Huge,Dairy,194.49
2981,Mrs,Snacks,257.72
2982,According,Beverages,42.36
2983,Fire,Personal Care,456.66
2984,Serious,Personal Care,298.0
2985,End,Dairy,61.41
2986,Explain,Snacks,121.06
2987,National,Dairy,121.74
2988,Girl,Dairy,305.38
2989,Test,Snacks,160.4
2990,Bank,Dairy,142.19
2991,Detail,Dairy,51.14
2992,Whom,Snacks,187.79
2993,Resource,Snacks,393.67
2994,Stay,Snacks,62.63
2995,Simple,Snacks,217.52
2996,Benefit,Dairy,115.15
2997,Analysis,Snacks,312.4
2998,Out,Beverages,364.6
2999,Attorney,Beverages,123.47
3000,Perhaps,Beverages,157.46
3001,Turn,Personal Care,317.71
3002,Certainly,Personal Care,172.45
3003,Pressure,Dairy,40.65
3004,Also,Personal Care,34.63
3005,Member,Personal Care,494.4
3006,Health,Dairy,101.89
3007,Another,Beverages,388.85
3008,Yes,Personal Care,143.03
3009,Truth,Dairy,358.59
3010,Increase,Dairy,370.69
3011,International,Personal Care,387.35
3012,Meet,Dairy,420.5
3013,Too,Personal Care,43.46
3014,Natural,Dairy,248.54
3015,Sit,Personal Care,367.67
3016,Before,Snacks,286.34
3017,Part,Snacks,308.34
3018,Common,Snacks,262.69
3019,Hard,Beverages,80.32
3020,Like,Snacks,328.3
3021,Onto,Personal Care,171.34
3022,Cost,Beverages,71.38
3023,About,Beverages,201.67
3024,Discover,Snacks,14.04
3025,First,Snacks,234.6
3026,Account,Personal Care,329.94
3027,Quite,Beverages,312.59
3028,Open,Snacks,55.51
3029,Fear,Snacks,342.21
3030,Set,Snacks,498.53
3031,Process,Snacks,292.84
3032,Pick,Dairy,455.49
3033,Set,Dairy,135.52
3034,Dog,Beverages,50.77
3035,Keep,Personal Care,283.96
3036,Enjoy,Dairy,483.2
3037,Other,Beverages,465.75
3038,Various,Snacks,467.38
3039,After,Beverages,194.85
3040,Attention,Snacks,292.3
3041,Learn,Personal Care,383.6
3042,Few,Beverages,295.38
3043,Sort,Dairy,201.0
3044,Report,Beverages,232.63
3045,Not,Personal Care,484.54
3046,Exist,Snacks,472.31
3047,Newspaper,Dairy,391.5
3048,Crime,Snacks,140.08
3049,Certain,Dairy,256.33
3050,Method,Personal Care,131.05
3051,Identify,Beverages,25.79
3052,Fear,Snacks,328.12
3053,Building,Beverages,12.52
3054,Contain,Personal Care,64.28
3055,Choice,Personal Care,183.73
3056,Model,Snacks,381.81
3057,Interest,Beverages,499.77
3058,Should,Beverages,453.79
3059,Today,Personal Care,284.98
3060,Tv,Snacks,115.64
3061,Question,Beverages,228.1
3062,Concern,Personal Care,59.73
3063,Kid,Snacks,292.15
3064,Special,Dairy,395.67
3065,Learn,Snacks,54.2
3066,Significant,Beverages,233.03
3067,Last,Dairy,482.02
3068,Parent,Personal Care,22.44
3069,Air,Personal Care,13.72
3070,Sea,Dairy,476.95
3071,Federal,Beverages,467.53
3072,Tax,Personal Care,177.38
3073,American,Snacks,63.38
3074,Number,Dairy,114.02
3075,Election,Snacks,395.11
3076,Eye,Beverages,140.47
3077,Establish,Beverages,24.7
3078,Consider,Snacks,59.19
3079,Last,Beverages,98.88
3080,Vote,Beverages,39.64
3081,Media,Dairy,11.64
3082,Mother,Personal Care,333.16
3083,Factor,Snacks,283.4
3084,Worker,Dairy,475.31
3085,Report,Dairy,166.37
3086,Should,Dairy,421.69
3087,Yes,Beverages,213.73
3088,Himself,Dairy,140.07
3089,Would,Dairy,260.01
3090,Weight,Dairy,39.39
3091,Style,Snacks,461.94
3092,Congress,Beverages,358.38
3093,Now,Dairy,181.44
3094,Behavior,Beverages,445.27
3095,Glass,Dairy,84.93
3096,Somebody,Dairy,285.5
3097,Letter,Beverages,207.98
3098,Rock,Beverages,333.9
3099,Event,Beverages,401.82
3100,Daughter,Dairy,307.1
3101,Who,Personal Care,250.57
3102,Begin,Personal Care,284.61
3103,Forward,Personal Care,126.47
3104,Guess,Personal Care,97.61
3105,Back,Dairy,449.93
3106,Right,Beverages,125.02
3107,Real,Personal Care,312.47
3108,Garden,Dairy,227.48
3109,Structure,Beverages,407.76
3110,Product,Beverages,110.12
3111,Out,Beverages,492.41
3112,As,Snacks,204.58
3113,Benefit,Dairy,109.41
3114,Wonder,Snacks,170.49
3115,Pay,Personal Care,425.75
3116,Organization,Personal Care,312.95
3117,Game,Snacks,311.63
3118,Create,Dairy,127.81
3119,Provide,Snacks,237.41
3120,Professional,Dairy,275.55
3121,Something,Beverages,476.93
3122,So,Snacks,441.11
3123,Debate,Dairy,336.17
3124,Tough,Personal Care,458.92
3125,Above,Snacks,134.08
3126,Pull,Snacks,170.67
3127,Foreign,Dairy,434.17
3128,Available,Snacks,345.27
3129,Husband,Personal Care,343.34
3130,Maintain,Snacks,204.66
3131,After,Beverages,393.47
3132,Many,Personal Care,188.4
3133,Pressure,Dairy,128.57
3134,Suddenly,Snacks,392.3
3135,Class,Personal Care,293.48
3136,Black,Dairy,189.24
3137,Forget,Personal Care,274.51
3138,Tend,Dairy,472.1
3139,Ok,Dairy,280.79
3140,Hope,Snacks,166.62
3141,Big,Snacks,337.4
3142,Gun,Snacks,84.89
3143,Defense,Beverages,462.54
3144,Occur,Snacks,283.97
3145,Too,Dairy,19.56
3146,Late,Beverages,316.22
3147,Agency,Dairy,81.66
3148,Provide,Dairy,130.7
3149,General,Snacks,239.68
3150,Who,Dairy,132.55
3151,Yourself,Dairy,65.27
3152,Stage,Beverages,116.64
3153,Once,Beverages,344.61
3154,Fund,Dairy,438.39
3155,Run,Dairy,488.8
3156,Give,Personal Care,412.19
3157,Hard,Snacks,137.87
3158,Rise,Beverages,137.87
3159,Go,Snacks,471.35
3160,Board,Snacks,304.83
3161,Long,Beverages,25.34
3162,Capital,Snacks,450.06
3163,Data,Personal Care,84.18
3164,Necessary,Snacks,157.26
3165,Follow,Dairy,232.71
3166,Response,Dairy,144.63
3167,Effort,Beverages,471.13
3168,History,Beverages,71.46
3169,Southern,Personal Care,344.82
3170,Respond,Snacks,103.71
3171,Effect,Snacks,39.93
3172,Now,Personal Care,283.02
3173,Result,Dairy,206.92
3174,List,Dairy,43.66
3175,Budget,Snacks,362.18
3176,Far,Beverages,292.21
3177,Personal,Snacks,77.01
3178,Decade,Snacks,455.72
3179,Gas,Dairy,330.61
3180,Low,Dairy,220.69
3181,Five,Beverages,220.74
3182,Protect,Personal Care,359.15
3183,Player,Beverages,435.41
3184,Recently,Dairy,134.53
3185,Fund,Snacks,365.25
3186,General,Beverages,233.62
3187,Clearly,Personal Care,485.93
3188,Age,Personal Care,206.25
3189,According,Personal Care,478.61
3190,Like,Dairy,267.96
3191,Movie,Personal Care,445.63
3192,Onto,Snacks,266.94
3193,Enjoy,Personal Care,268.49
3194,Deep,Personal Care,335.71
3195,Realize,Snacks,436.23
3196,Avoid,Snacks,394.76
3197,Nothing,Dairy,20.24
3198,Leave,Personal Care,248.74
3199,Away,Personal Care,205.6
3200,Ever,Dairy,124.58
3201,New,Dairy,429.83
3202,This,Beverages,292.29
3203,Major,Snacks,382.64
3204,Interest,Snacks,160.37
3205,Stage,Dairy,153.93
3206,Research,Beverages,330.4
3207,Per,Dairy,447.38
3208,Order,Snacks,441.18
3209,Doctor,Snacks,446.47
3210,Head,Personal Care,53.2
3211,Administration,Dairy,326.3
3212,Instead,Personal Care,13.65
3213,Common,Beverages,474.01
3214,Low,Beverages,362.04
3215,Loss,Dairy,280.3
3216,Hair,Personal Care,179.29
3217,Inside,Dairy,245.06
3218,Understand,Snacks,393.45
3219,Value,Beverages,479.21
3220,Simply,Personal Care,194.58
3221,Important,Personal Care,385.91
3222,Industry,Beverages,168.82
3223,Few,Beverages,423.26
3224,Onto,Snacks,73.49
3225,Mind,Dairy,482.76
3226,Position,Beverages,22.51
3227,Newspaper,Dairy,131.34
3228,Deep,Personal Care,254.5
3229,Yet,Snacks,279.15
3230,Thought,Snacks,392.8
3231,Husband,Personal Care,470.82
3232,Trouble,Snacks,480.33
3233,Note,Dairy,210.17
3234,Result,Dairy,465.88
3235,Skin,Beverages,368.24
3236,Amount,Personal Care,38.04
3237,Rule,Dairy,56.98
3238,President,Beverages,404.9
3239,Hair,Snacks,301.33
3240,Sister,Dairy,230.87
3241,Network,Snacks,106.0
3242,Surface,Dairy,169.9
3243,Expect,Dairy,249.86
3244,Seem,Dairy,108.66
3245,Your,Personal Care,241.58
3246,College,Dairy,329.01
3247,Deep,Personal Care,10.74
3248,Agreement,Personal Care,209.51
3249,Chance,Beverages,132.17
3250,Sense,Beverages,45.43
3251,None,Snacks,285.52
3252,Reality,Personal Care,159.92
3253,Finally,Snacks,254.56
3254,Away,Personal Care,109.61
3255,Up,Beverages,122.43
3256,She,Personal Care,215.12
3257,Method,Beverages,361.59
3258,Modern,Beverages,105.35
3259,At,Personal Care,334.66
3260,Number,Beverages,52.65
3261,Chair,Dairy,175.82
3262,Put,Dairy,141.08
3263,Off,Personal Care,41.23
3264,Down,Dairy,241.24
3265,Sure,Snacks,454.53
3266,Your,Personal Care,470.52
3267,Painting,Snacks,216.62
3268,Quality,Personal Care,38.36
3269,Last,Beverages,339.38
3270,Best,Personal Care,114.51
3271,General,Beverages,111.05
3272,Two,Snacks,462.73
3273,Base,Dairy,133.97
3274,Question,Snacks,140.64
3275,Enough,Beverages,362.79
3276,Born,Snacks,144.21
3277,Spring,Beverages,345.42
3278,No,Dairy,470.96
3279,Majority,Dairy,451.1
3280,Test,Beverages,429.03
3281,Far,Snacks,130.74
3282,Meeting,Beverages,460.82
3283,Physical,Snacks,310.99
3284,Should,Personal Care,343.87
3285,Hit,Dairy,110.34
3286,Film,Personal Care,292.02
3287,Open,Beverages,187.5
3288,Never,Personal Care,285.97
3289,Hit,Dairy,174.52
3290,Focus,Personal Care,137.94
3291,Enough,Personal Care,61.23
3292,Several,Personal Care,278.04
3293,Woman,Beverages,64.97
3294,Spring,Dairy,473.83
3295,Fine,Dairy,98.85
3296,Cut,Personal Care,381.48
3297,Hit,Beverages,232.04
3298,His,Dairy,395.23
3299,Ten,Dairy,394.7
3300,Big,Personal Care,249.0
3301,Enter,Beverages,353.63
3302,Strategy,Personal Care,246.63
3303,Direction,Personal Care,28.61
3304,Wrong,Snacks,339.75
3305,Third,Personal Care,43.93
3306,Great,Snacks,242.71
3307,Free,Snacks,461.48
3308,Democrat,Dairy,202.37
3309,Generation,Snacks,204.88
3310,Bed,Beverages,231.74
3311,Play,Dairy,186.16
3312,Add,Snacks,224.65
3313,Eye,Beverages,107.13
3314,Drop,Dairy,467.53
3315,Reach,Personal Care,99.67
3316,Must,Beverages,218.24
3317,Answer,Personal Care,148.78
3318,Force,Dairy,70.72
3319,Likely,Snacks,61.51
3320,During,Beverages,126.25
3321,Hotel,Snacks,287.75
3322,Leader,Snacks,71.85
3323,Admit,Snacks,294.29
3324,Half,Personal Care,23.03
3325,Car,Beverages,349.77
3326,Matter,Personal Care,252.41
3327,Step,Snacks,385.69
3328,Remain,Personal Care,11.54
3329,Campaign,Dairy,449.71
3330,Strategy,Dairy,175.72
3331,Might,Snacks,181.83
3332,Hear,Beverages,307.26
3333,Yes,Dairy,153.2
3334,We,Beverages,241.13
3335,Himself,Snacks,360.26
3336,Since,Beverages,178.33
3337,Oil,Snacks,438.6
3338,Item,Beverages,368.48
3339,Bit,Beverages,418.8
3340,Follow,Beverages,36.79
3341,Size,Dairy,30.48
3342,Lay,Beverages,338.95
3343,Mouth,Snacks,237.27
3344,Table,Dairy,410.53
3345,Hold,Snacks,133.04
3346,Role,Dairy,239.61
3347,Me,Personal Care,456.65
3348,Thank,Personal Care,479.51
3349,Vote,Personal Care,416.21
3350,Station,Snacks,179.64
3351,Mean,Personal Care,98.6
3352,Consumer,Snacks,48.04
3353,Nature,Dairy,257.0
3354,Add,Personal Care,21.31
3355,Its,Personal Care,467.78
3356,Very,Personal Care,277.55
3357,Consumer,Personal Care,239.36
3358,Chance,Snacks,418.42
3359,Situation,Personal Care,237.73
3360,Seek,Personal Care,222.8
3361,Pattern,Snacks,261.43
3362,At,Beverages,187.33
3363,Alone,Dairy,158.11
3364,Good,Beverages,306.42
3365,Event,Beverages,262.05
3366,Without,Beverages,78.65
3367,Road,Snacks,159.62
3368,Pm,Personal Care,408.65
3369,Explain,Personal Care,38.04
3370,Star,Beverages,448.41
3371,Cold,Snacks,236.13
3372,Point,Dairy,313.49
3373,Determine,Dairy,481.77
3374,Loss,Beverages,140.31
